transaction_id,Date,location_id,platform_id,game_edition_id,sales_channel_id,retailer_id,release_phase_id,special_event_id,season,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,online_players,story_mode_players,dlc_revenue_usd,holiday_season
GTA5-112478,31/07/2024,13,5,2,2,7,4,8,Summer,1678,16394.06,9.77,34.8,48005,31806,20614.76,0
GTA5-112566,31/07/2024,13,5,2,2,8,4,8,Summer,1299,12249.57,9.43,37.1,38514,31084,20579.88,0
GTA5-112570,31/07/2024,14,3,1,2,8,4,8,Summer,328,2581.36,7.87,47.5,14392,7083,11537.2,0
GTA5-112482,31/07/2024,14,6,2,2,9,2,8,Summer,471,3037.95,6.45,57,11508,3865,9196.15,0
GTA5-112555,31/07/2024,15,4,2,2,7,4,8,Summer,3253,33310.72,10.24,31.7,70803,50754,77072.17,0
GTA5-112483,31/07/2024,16,5,2,2,10,4,8,Summer,574,5745.74,10.01,33.2,17443,5848,7956.05,0
GTA5-112571,31/07/2024,16,6,3,2,9,2,8,Summer,426,2747.7,6.45,57,12257,6374,12821.62,0
GTA5-112540,31/07/2024,17,3,2,2,8,4,8,Summer,467,2998.14,6.42,57.2,16534,9599,7881.12,0
GTA5-112530,31/07/2024,18,7,4,2,11,2,8,Summer,200,1742,8.71,41.9,5154,3827,2801.73,0
GTA5-112526,31/07/2024,19,6,2,2,11,2,8,Summer,780,7012.2,8.99,40,16279,6622,8696.1,0
GTA5-112496,31/07/2024,20,7,1,2,9,2,8,Summer,654,5035.8,7.7,48.6,12749,9528,13702.68,0
GTA5-112486,31/07/2024,21,5,2,2,11,4,8,Summer,153,1302.03,8.51,43.2,5685,2890,2111.08,0
GTA5-112574,31/07/2024,21,7,2,2,7,2,8,Summer,99,1067.22,10.78,28.1,2438,1655,1343.15,0
GTA5-112545,31/07/2024,22,3,2,2,8,4,8,Summer,901,7991.87,8.87,40.8,24741,17267,19142.66,0
GTA5-112558,31/07/2024,23,4,2,2,11,4,8,Summer,340,2628.2,7.73,48.4,6094,4011,4589.69,0
GTA5-112508,31/07/2024,24,4,2,2,11,4,8,Summer,185,1763.05,9.53,36.4,5207,3964,2368.81,0
GTA5-112503,31/07/2024,25,6,2,2,11,2,8,Summer,104,1187.68,11.42,23.8,2063,1542,1853.55,0
GTA5-112497,31/07/2024,26,6,2,2,7,2,8,Summer,1230,7785.9,6.33,57.8,28060,10704,21401.73,0
GTA5-112489,31/07/2024,27,5,2,2,9,4,8,Summer,1993,20786.99,10.43,30.4,76252,30118,43132.27,0
GTA5-112543,31/07/2024,28,4,2,2,8,4,8,Summer,325,2408.25,7.41,50.6,6024,2505,1899.03,0
GTA5-112488,31/07/2024,29,5,2,2,10,4,8,Summer,2828,34049.12,12.04,19.7,142267,48356,137648.35,0
GTA5-112538,31/07/2024,30,6,2,2,10,2,8,Summer,356,3285.88,9.23,38.4,7806,4053,6735.48,0
GTA5-112531,31/07/2024,31,5,1,2,9,4,8,Summer,717,6746.97,9.41,37.2,13196,9021,10126,0
GTA5-112537,31/07/2024,32,3,1,2,9,4,8,Summer,1461,15661.92,10.72,28.5,44125,19787,17721.57,0
GTA5-112521,31/07/2024,33,3,2,2,7,4,8,Summer,778,7616.62,9.79,34.7,21221,10876,11015.68,0
GTA5-112516,31/07/2024,34,6,2,2,7,2,8,Summer,325,3142.75,9.67,35.5,6666,3681,4140.62,0
GTA5-112512,31/07/2024,35,5,2,2,10,4,8,Summer,1542,10917.36,7.08,52.8,69116,24096,72891.92,0
GTA5-112532,31/07/2024,36,4,2,2,9,4,8,Summer,1119,7486.11,6.69,55.4,26981,13842,13425.05,0
GTA5-112499,31/07/2024,37,3,2,2,11,4,8,Summer,414,3684.6,8.9,40.6,8160,4743,4467.02,0
GTA5-112557,31/07/2024,38,3,1,2,8,4,8,Summer,1191,10838.1,9.1,39.3,24521,10230,12988.72,0
GTA5-112563,31/07/2024,39,5,1,2,10,4,8,Summer,1109,9071.62,8.18,45.4,31355,20708,30003.71,0
GTA5-112490,31/07/2024,40,3,2,2,10,4,8,Summer,1898,16987.1,8.95,40.3,50435,31920,47753.39,0
GTA5-112536,31/07/2024,41,7,2,2,10,2,8,Summer,1975,19809.25,10.03,33.1,47470,24910,42642.43,0
GTA5-112551,31/07/2024,42,3,2,2,8,4,8,Summer,350,2492,7.12,52.5,8166,3407,3586.08,0
GTA5-112550,31/07/2024,43,7,2,2,9,2,8,Summer,359,3098.17,8.63,42.4,8488,6875,9051.17,0
GTA5-112556,31/07/2024,44,6,2,2,11,2,8,Summer,442,4181.32,9.46,36.9,15213,6145,6765.57,0
GTA5-112507,31/07/2024,45,3,2,2,7,4,8,Summer,791,4651.08,5.88,60.8,16151,10545,9478.3,0
GTA5-112522,31/07/2024,46,6,2,2,7,2,8,Summer,299,3321.89,11.11,25.9,10608,4698,9790.36,0
GTA5-112534,31/07/2024,47,3,2,2,8,4,8,Summer,304,2173.6,7.15,52.3,6783,3913,3171.75,0
GTA5-112509,31/07/2024,48,7,2,2,11,2,8,Summer,336,2241.12,6.67,55.5,9046,6199,3957.75,0
GTA5-112561,31/07/2024,49,3,1,2,10,4,8,Summer,491,4517.2,9.2,38.6,11670,3955,7770.33,0
GTA5-112519,31/07/2024,50,6,1,2,8,2,8,Summer,1396,11586.8,8.3,44.6,28048,11903,15555.04,0
GTA5-112479,31/07/2024,51,6,2,2,8,2,8,Summer,1280,10508.8,8.21,45.2,23045,17292,8403.99,0
GTA5-112567,31/07/2024,51,6,2,2,7,2,8,Summer,1193,9424.7,7.9,47.3,37715,21595,22242.43,0
GTA5-112542,31/07/2024,52,3,4,2,8,4,8,Summer,493,3031.95,6.15,59,15950,5702,8612.61,0
GTA5-112528,31/07/2024,53,7,2,2,10,2,8,Summer,134,1389.58,10.37,30.8,3290,1144,2780.8,0
GTA5-112517,31/07/2024,54,3,1,2,11,4,8,Summer,149,1032.57,6.93,53.8,4798,1761,5345,0
GTA5-112492,31/07/2024,55,7,2,2,7,2,8,Summer,1458,13719.78,9.41,37.2,32696,11755,21592.83,0
GTA5-112554,31/07/2024,56,5,1,2,11,4,8,Summer,1221,8717.94,7.14,52.4,29389,15404,18975.8,0
GTA5-112553,31/07/2024,57,7,2,2,7,2,8,Summer,605,4670.6,7.72,48.5,16036,6007,14167.64,0
GTA5-112495,31/07/2024,58,4,4,2,10,4,8,Summer,604,6384.28,10.57,29.5,16757,7668,14489.35,0
GTA5-112548,31/07/2024,59,6,2,2,9,2,8,Summer,320,2540.8,7.94,47,8889,6364,5496.46,0
GTA5-112560,31/07/2024,60,6,1,2,8,2,8,Summer,494,3660.54,7.41,50.6,17425,6066,4780.54,0
GTA5-112572,31/07/2024,61,6,2,2,11,2,8,Summer,296,2998.48,10.13,32.4,10046,5659,5501.4,0
GTA5-112484,31/07/2024,61,4,2,2,8,4,8,Summer,275,2868.25,10.43,30.4,5806,3188,2695.25,0
GTA5-112535,31/07/2024,62,5,3,2,10,4,8,Summer,1082,8266.48,7.64,49,22324,17605,20125.97,0
GTA5-112493,31/07/2024,63,5,2,2,8,4,8,Summer,1739,14433.7,8.3,44.6,32297,17496,14700.77,0
GTA5-112506,31/07/2024,64,7,2,2,8,2,8,Summer,480,3979.2,8.29,44.7,18740,7836,9370.05,0
GTA5-112559,31/07/2024,65,6,3,2,10,2,8,Summer,484,3784.88,7.82,47.8,18619,6412,5024.31,0
GTA5-112539,31/07/2024,66,3,1,2,11,4,8,Summer,618,5697.96,9.22,38.5,22006,9584,17621.85,0
GTA5-112529,31/07/2024,67,5,2,2,11,4,8,Summer,1965,18235.2,9.28,38.1,31718,25175,33789.44,0
GTA5-112525,31/07/2024,68,4,2,2,7,4,8,Summer,1200,8352,6.96,53.6,21503,9449,13656.15,0
GTA5-112515,31/07/2024,69,4,2,2,10,4,8,Summer,423,3138.66,7.42,50.5,10289,4717,6266.35,0
GTA5-112564,31/07/2024,70,5,2,2,9,4,8,Summer,880,9407.2,10.69,28.7,34370,15472,18489.43,0
GTA5-112511,31/07/2024,71,7,1,2,10,2,8,Summer,278,1884.84,6.78,54.8,8346,4974,6234.44,0
GTA5-112533,31/07/2024,72,7,2,2,8,2,8,Summer,371,3409.49,9.19,38.7,8460,5722,4924.44,0
GTA5-112562,31/07/2024,73,5,3,2,7,4,8,Summer,1026,9654.66,9.41,37.2,30378,11362,14141.68,0
GTA5-112546,31/07/2024,74,7,1,2,11,2,8,Summer,1515,12241.2,8.08,46.1,28635,18207,12446.2,0
GTA5-112491,31/07/2024,75,4,2,2,9,4,8,Summer,1510,10071.7,6.67,55.5,49670,25955,25749.57,0
GTA5-112527,31/07/2024,76,5,2,2,7,4,8,Summer,316,1336.68,4.23,71.8,6731,4155,2431.09,0
GTA5-112494,31/07/2024,77,5,2,2,8,4,8,Summer,1140,9393.6,8.24,45,34204,20297,34889.51,0
GTA5-112498,31/07/2024,78,6,2,2,8,2,8,Summer,1242,9165.96,7.38,50.8,25584,13733,13793.91,0
GTA5-112549,31/07/2024,79,5,2,2,7,4,8,Summer,1683,15736.05,9.35,37.6,49555,26603,40902.88,0
GTA5-112500,31/07/2024,80,4,2,2,9,4,8,Summer,1033,8625.55,8.35,44.3,30730,11062,24612.68,0
GTA5-112501,31/07/2024,81,6,2,2,10,2,8,Summer,394,2564.94,6.51,56.6,7561,4588,3966.69,0
GTA5-112513,31/07/2024,82,4,3,2,8,4,8,Summer,917,7024.22,7.66,48.9,23174,17884,15082.3,0
GTA5-112510,31/07/2024,83,5,2,2,11,4,8,Summer,707,5634.79,7.97,46.8,12770,8335,6533.07,0
GTA5-112541,31/07/2024,84,4,1,2,8,4,8,Summer,1223,8365.32,6.84,54.4,34812,11914,26916.84,0
GTA5-112487,31/07/2024,85,4,1,2,9,4,8,Summer,2334,21589.5,9.25,38.3,64139,31829,35609.21,0
GTA5-112565,31/07/2024,86,3,2,2,10,4,8,Summer,5676,47394.6,8.35,44.3,120108,76713,110482.55,0
GTA5-112477,31/07/2024,86,4,4,2,8,4,8,Summer,4203,31060.17,7.39,50.7,84192,62235,84519.39,0
GTA5-112485,31/07/2024,87,6,1,2,9,2,8,Summer,165,1432.2,8.68,42.1,3735,2458,2921.67,0
GTA5-112573,31/07/2024,87,7,4,2,10,2,8,Summer,144,1028.16,7.14,52.4,2345,1875,791.38,0
GTA5-112518,31/07/2024,88,5,2,2,10,4,8,Summer,1097,7185.35,6.55,56.3,24399,15938,16844.42,0
GTA5-112641,31/08/2024,1,3,2,2,9,4,9,Summer,332,2941.52,8.86,40.9,11650,4640,6090.77,0
GTA5-112579,31/08/2024,2,5,4,2,8,4,9,Summer,834,4328.46,5.19,65.4,19465,11706,10410.37,0
GTA5-112667,31/08/2024,2,7,2,2,8,2,9,Summer,668,3126.24,4.68,68.8,16813,6148,7617.29,0
GTA5-112616,31/08/2024,3,6,2,2,11,2,9,Summer,186,1666.56,8.96,40.2,5754,3769,3178.18,0
GTA5-112662,31/08/2024,4,3,1,2,9,4,9,Summer,3162,26624.04,8.42,43.8,59278,34576,34491.62,0
GTA5-112615,31/08/2024,5,7,2,2,7,2,9,Summer,664,4867.12,7.33,51.1,24423,10200,25958.09,0
GTA5-112622,31/08/2024,6,3,2,2,8,4,9,Summer,284,2340.16,8.24,45,10097,4852,4884.54,0
GTA5-112661,31/08/2024,7,6,1,2,8,2,9,Summer,444,2402.04,5.41,63.9,8712,3537,3198.74,0
GTA5-112643,31/08/2024,8,6,2,2,10,2,9,Summer,484,4070.44,8.41,43.9,13040,5770,4095.77,0
GTA5-112646,31/08/2024,9,5,1,2,11,4,9,Summer,1142,9375.82,8.21,45.2,25240,11381,28962.3,0
GTA5-112578,31/08/2024,10,5,2,2,11,4,9,Summer,2050,21689,10.58,29.4,37107,22043,31288.64,0
GTA5-112666,31/08/2024,10,7,2,2,11,2,9,Summer,1481,11566.61,7.81,47.9,30517,13984,34775.26,0
GTA5-112660,31/08/2024,11,5,1,2,10,4,9,Summer,469,3522.19,7.51,49.9,14577,6639,9422.04,0
GTA5-112651,31/08/2024,12,3,4,2,8,4,9,Summer,108,804.6,7.45,50.3,2648,1394,2414.23,0
GTA5-112576,31/08/2024,13,3,1,2,10,4,9,Summer,1632,16385.28,10.04,33,37544,19827,30654.62,0
GTA5-112664,31/08/2024,13,4,1,2,10,4,9,Summer,1453,10999.21,7.57,49.5,41628,19574,26127.86,0
GTA5-112668,31/08/2024,14,5,2,2,10,4,9,Summer,520,5449.6,10.48,30.1,18215,6674,14135.37,0
GTA5-112580,31/08/2024,14,7,1,2,7,2,9,Summer,478,4292.44,8.98,40.1,8788,5735,5381.53,0
GTA5-112603,31/08/2024,15,7,2,2,7,2,9,Summer,2334,13677.24,5.86,60.9,68900,34037,48686.78,0
GTA5-112581,31/08/2024,16,5,2,2,9,4,9,Summer,791,5291.79,6.69,55.4,11819,6303,6303.35,0
GTA5-112669,31/08/2024,16,6,1,2,7,2,9,Summer,296,2714.32,9.17,38.8,12162,4332,6340.78,0
GTA5-112617,31/08/2024,17,4,2,2,9,4,9,Summer,306,2454.12,8.02,46.5,11084,6610,4201.2,0
GTA5-112648,31/08/2024,18,7,2,2,11,2,9,Summer,174,1541.64,8.86,40.9,5334,4304,2672.69,0
GTA5-112606,31/08/2024,19,4,3,2,7,4,9,Summer,743,6538.4,8.8,41.3,20001,7062,12412.83,0
GTA5-112594,31/08/2024,20,6,1,2,8,2,9,Summer,705,6655.2,9.44,37,24457,14680,13701.06,0
GTA5-112584,31/08/2024,21,5,2,2,7,4,9,Summer,180,1459.8,8.11,45.9,4633,3157,2199.27,0
GTA5-112672,31/08/2024,21,5,4,2,9,4,9,Summer,223,1982.47,8.89,40.7,3907,2079,1380.68,0
GTA5-112656,31/08/2024,22,4,2,2,7,4,9,Summer,775,7610.5,9.82,34.5,17564,11415,9210.78,0
GTA5-112627,31/08/2024,23,6,2,2,8,2,9,Summer,308,2436.28,7.91,47.2,8052,3595,5375.25,0
GTA5-112631,31/08/2024,24,3,1,2,9,4,9,Summer,177,1184.13,6.69,55.4,4613,2320,3157.44,0
GTA5-112630,31/08/2024,25,3,1,2,11,4,9,Summer,102,1051.62,10.31,31.2,2930,1114,1291.63,0
GTA5-112595,31/08/2024,26,7,2,2,9,2,9,Summer,1012,9249.68,9.14,39,18505,6495,8829.76,0
GTA5-112587,31/08/2024,27,7,2,2,8,2,9,Summer,1626,13869.78,8.53,43.1,54930,20698,17197.89,0
GTA5-112637,31/08/2024,28,7,1,2,11,2,9,Summer,234,2187.9,9.35,37.6,6848,2810,2033.91,0
GTA5-112586,31/08/2024,29,3,3,2,10,4,9,Summer,2437,19861.55,8.15,45.6,65271,38242,25678.01,0
GTA5-112610,31/08/2024,30,4,2,2,11,4,9,Summer,298,2980,10,33.3,6575,4643,2089.93,0
GTA5-112658,31/08/2024,31,3,4,2,9,4,9,Summer,578,4398.58,7.61,49.2,15123,10099,8606.45,0
GTA5-112607,31/08/2024,32,4,2,2,10,4,9,Summer,916,8060.8,8.8,41.3,23238,11645,14825.33,0
GTA5-112602,31/08/2024,33,3,2,2,10,4,9,Summer,488,3684.4,7.55,49.6,18634,7824,14692.81,0
GTA5-112659,31/08/2024,34,6,2,2,11,2,9,Summer,334,3279.88,9.82,34.5,7355,2583,6100.46,0
GTA5-112626,31/08/2024,35,6,4,2,11,2,9,Summer,2727,13444.11,4.93,67.1,44731,30401,22041.94,0
GTA5-112634,31/08/2024,36,3,1,2,7,4,9,Summer,998,7285.4,7.3,51.3,37405,15496,19925.23,0
GTA5-112599,31/08/2024,37,7,1,2,9,2,9,Summer,259,1603.21,6.19,58.7,5494,3027,5467.7,0
GTA5-112633,31/08/2024,38,6,2,2,8,2,9,Summer,807,5503.74,6.82,54.5,21895,15858,13979.76,0
GTA5-112655,31/08/2024,39,5,2,2,8,4,9,Summer,1442,8262.66,5.73,61.8,21626,12793,10059.93,0
GTA5-112588,31/08/2024,40,4,2,2,11,4,9,Summer,1478,12666.46,8.57,42.8,50329,19592,57539.23,0
GTA5-112623,31/08/2024,41,6,4,2,7,2,9,Summer,2543,21793.51,8.57,42.8,72155,37337,70196.53,0
GTA5-112612,31/08/2024,42,4,2,2,10,4,9,Summer,441,3708.81,8.41,43.9,7163,2637,7766.47,0
GTA5-112650,31/08/2024,43,5,2,2,7,4,9,Summer,649,4367.77,6.73,55.1,19046,7347,10862.03,0
GTA5-112638,31/08/2024,44,6,2,2,8,2,9,Summer,401,3889.7,9.7,35.3,11657,5584,6735.67,0
GTA5-112640,31/08/2024,45,4,1,2,9,4,9,Summer,375,3967.5,10.58,29.4,14678,5586,5683.39,0
GTA5-112628,31/08/2024,46,7,1,2,7,2,9,Summer,318,2970.12,9.34,37.7,5830,3221,2574.19,0
GTA5-112613,31/08/2024,47,5,3,2,10,4,9,Summer,295,2622.55,8.89,40.7,7211,3905,4660.83,0
GTA5-112618,31/08/2024,48,5,2,2,11,4,9,Summer,431,3650.57,8.47,43.5,13531,5420,9644.47,0
GTA5-112597,31/08/2024,49,3,2,2,7,4,9,Summer,486,4791.96,9.86,34.2,10105,7225,7584.67,0
GTA5-112652,31/08/2024,50,4,3,2,8,4,9,Summer,1296,12389.76,9.56,36.2,26570,15810,9174.67,0
GTA5-112577,31/08/2024,51,3,2,2,10,4,9,Summer,1078,8742.58,8.11,45.9,31685,21693,14177.8,0
GTA5-112665,31/08/2024,51,4,3,2,11,4,9,Summer,787,8515.34,10.82,27.8,33511,13809,19358.78,0
GTA5-112624,31/08/2024,52,7,2,2,8,2,9,Summer,375,3345,8.92,40.5,9385,4055,4894.32,0
GTA5-112635,31/08/2024,53,3,1,2,10,4,9,Summer,137,822,6,60,4686,2076,1413.55,0
GTA5-112645,31/08/2024,54,3,2,2,9,4,9,Summer,164,1620.32,9.88,34.1,3684,2968,2973.04,0
GTA5-112590,31/08/2024,55,5,2,2,8,4,9,Summer,1863,20306.7,10.9,27.3,41081,16891,41274.3,0
GTA5-112620,31/08/2024,56,6,1,2,9,2,9,Summer,803,6680.96,8.32,44.5,26062,11254,14858.93,0
GTA5-112605,31/08/2024,57,3,3,2,8,4,9,Summer,670,6043.4,9.02,39.8,13375,10316,7602.41,0
GTA5-112593,31/08/2024,58,5,2,2,8,4,9,Summer,985,9387.05,9.53,36.4,26629,9579,31399.31,0
GTA5-112600,31/08/2024,59,6,2,2,7,2,9,Summer,376,4030.72,10.72,28.5,8963,4093,9348.76,0
GTA5-112654,31/08/2024,60,4,2,2,11,4,9,Summer,500,4835,9.67,35.5,15289,9664,10357.54,0
GTA5-112582,31/08/2024,61,5,2,2,7,4,9,Summer,340,2839,8.35,44.3,13560,5110,6763.51,0
GTA5-112670,31/08/2024,61,5,1,2,7,4,9,Summer,413,4319.98,10.46,30.2,9796,6124,3826.53,0
GTA5-112639,31/08/2024,62,7,2,2,9,2,9,Summer,851,7037.77,8.27,44.8,22244,10949,8885.21,0
GTA5-112591,31/08/2024,63,6,1,2,10,2,9,Summer,1179,11554.2,9.8,34.6,24862,15924,10368.25,0
GTA5-112611,31/08/2024,64,6,2,2,11,2,9,Summer,753,6084.24,8.08,46.1,19301,6863,11274.98,0
GTA5-112604,31/08/2024,65,4,1,2,7,4,9,Summer,461,3171.68,6.88,54.1,15059,6899,10405.46,0
GTA5-112621,31/08/2024,66,4,3,2,10,4,9,Summer,567,4683.42,8.26,44.9,15134,5668,4906.25,0
GTA5-112629,31/08/2024,67,3,2,2,9,4,9,Summer,1650,12127.5,7.35,51,33282,27015,19055.66,0
GTA5-112632,31/08/2024,68,5,2,2,11,4,9,Summer,1745,10784.1,6.18,58.8,34276,14546,24721.47,0
GTA5-112598,31/08/2024,69,3,3,2,8,4,9,Summer,440,4254.8,9.67,35.5,11203,6091,12636.39,0
GTA5-112608,31/08/2024,70,4,1,2,11,4,9,Summer,800,5544,6.93,53.8,28412,11073,18846.3,0
GTA5-112642,31/08/2024,71,4,2,2,10,4,9,Summer,295,3410.2,11.56,22.9,9419,6819,6721.34,0
GTA5-112649,31/08/2024,72,4,2,2,8,4,9,Summer,462,3779.16,8.18,45.4,10833,5989,8824.88,0
GTA5-112647,31/08/2024,73,5,2,2,7,4,9,Summer,1062,10407.6,9.8,34.6,31744,14955,20362.9,0
GTA5-112636,31/08/2024,74,4,2,2,7,4,9,Summer,2425,17387.25,7.17,52.2,68698,25709,40009.32,0
GTA5-112589,31/08/2024,75,3,1,2,9,4,9,Summer,1710,15509.7,9.07,39.5,58623,31954,34547.34,0
GTA5-112601,31/08/2024,76,3,4,2,7,4,9,Summer,290,2615.8,9.02,39.8,9316,3529,6571.5,0
GTA5-112592,31/08/2024,77,6,1,2,11,2,9,Summer,915,9159.15,10.01,33.2,27621,15985,9023.97,0
GTA5-112596,31/08/2024,78,5,2,2,9,4,9,Summer,984,8432.88,8.57,42.8,36799,26052,32072.83,0
GTA5-112657,31/08/2024,79,4,3,2,11,4,9,Summer,1287,12805.65,9.95,33.6,22759,13656,9123.34,0
GTA5-112609,31/08/2024,80,3,2,2,7,4,9,Summer,749,7699.72,10.28,31.4,27426,11172,12931.94,0
GTA5-112614,31/08/2024,81,3,3,2,10,4,9,Summer,332,1553.76,4.68,68.8,7778,3385,4956.73,0
GTA5-112653,31/08/2024,82,7,2,2,7,2,9,Summer,896,4766.72,5.32,64.5,16569,10298,11271.65,0
GTA5-112625,31/08/2024,83,7,2,2,8,2,9,Summer,567,5040.63,8.89,40.7,11134,8708,11395.46,0
GTA5-112644,31/08/2024,84,6,1,2,8,2,9,Summer,1432,9895.12,6.91,53.9,18726,13855,6606.45,0
GTA5-112585,31/08/2024,85,5,4,2,11,4,9,Summer,4199,30358.77,7.23,51.8,61496,50199,54147.08,0
GTA5-112663,31/08/2024,86,5,1,2,10,4,9,Summer,5220,41707.8,7.99,46.7,220178,98179,92675.79,0
GTA5-112575,31/08/2024,86,7,4,2,8,2,9,Summer,4042,44098.22,10.91,27.2,131419,45611,108754.79,0
GTA5-112671,31/08/2024,87,5,1,2,11,4,9,Summer,135,1426.95,10.57,29.5,4410,2043,4713.15,0
GTA5-112583,31/08/2024,87,7,2,2,10,2,9,Summer,133,1175.72,8.84,41,2904,1683,1481.78,0
GTA5-112619,31/08/2024,88,6,2,2,11,2,9,Summer,988,5878.6,5.95,60.3,21981,14261,14291.73,0
GTA5-112738,30/09/2024,1,6,2,2,10,2,1,Autumn,390,3373.5,8.65,42.3,9568,5027,7452.28,0
GTA5-112765,30/09/2024,2,5,1,2,10,4,1,Autumn,544,4444.48,8.17,45.5,19416,9885,18815.65,0
GTA5-112677,30/09/2024,2,3,2,2,11,4,1,Autumn,473,5737.49,12.13,19.1,15037,12230,6677.51,0
GTA5-112722,30/09/2024,3,3,2,2,7,4,1,Autumn,223,1978.01,8.87,40.8,6027,3859,5986.2,0
GTA5-112736,30/09/2024,4,7,1,2,8,2,1,Autumn,2281,14575.59,6.39,57.4,46190,35027,38020.25,0
GTA5-112713,30/09/2024,5,7,2,2,11,2,1,Autumn,717,5434.86,7.58,49.4,16239,11831,15092.06,0
GTA5-112747,30/09/2024,6,4,1,2,10,4,1,Autumn,239,2033.89,8.51,43.2,7117,4408,5534.79,0
GTA5-112714,30/09/2024,7,5,2,2,10,4,1,Autumn,466,4408.36,9.46,36.9,14540,4949,12479.16,0
GTA5-112737,30/09/2024,8,4,3,2,7,4,1,Autumn,334,2374.74,7.11,52.6,6966,5585,4860,0
GTA5-112712,30/09/2024,9,5,4,2,7,4,1,Autumn,904,7584.56,8.39,44,27163,14835,16711.83,0
GTA5-112676,30/09/2024,10,4,1,2,9,4,1,Autumn,918,6747.3,7.35,51,41461,19567,15065.98,0
GTA5-112764,30/09/2024,10,7,1,2,10,2,1,Autumn,1586,13005.2,8.2,45.3,25635,20930,14601.66,0
GTA5-112721,30/09/2024,11,3,2,2,9,4,1,Autumn,450,4234.5,9.41,37.2,18341,7167,12402.27,0
GTA5-112753,30/09/2024,12,7,1,2,8,2,1,Autumn,73,565.75,7.75,48.3,2310,1420,1486.3,0
GTA5-112762,30/09/2024,13,5,2,2,9,4,1,Autumn,1631,13423.13,8.23,45.1,54723,27396,64189.57,0
GTA5-112674,30/09/2024,13,6,2,2,9,2,1,Autumn,2055,17179.8,8.36,44.2,48248,18800,21955.5,0
GTA5-112766,30/09/2024,14,3,2,2,10,4,1,Autumn,365,2960.15,8.11,45.9,17745,7268,5569.35,0
GTA5-112678,30/09/2024,14,6,2,2,9,2,1,Autumn,411,2946.87,7.17,52.2,8126,4391,5649.71,0
GTA5-112751,30/09/2024,15,5,2,2,11,4,1,Autumn,3188,26077.84,8.18,45.4,104141,40567,78678.33,0
GTA5-112767,30/09/2024,16,5,2,2,9,4,1,Autumn,433,3528.95,8.15,45.6,12395,9310,12745.08,0
GTA5-112679,30/09/2024,16,6,2,2,11,2,1,Autumn,528,5438.4,10.3,31.3,13869,6902,10599.78,0
GTA5-112745,30/09/2024,17,3,2,2,11,4,1,Autumn,390,3712.8,9.52,36.5,10300,6698,9844.11,0
GTA5-112725,30/09/2024,18,3,4,2,7,4,1,Autumn,308,2553.32,8.29,44.7,9029,4124,5191.81,0
GTA5-112731,30/09/2024,19,6,2,2,8,2,1,Autumn,700,3927,5.61,62.6,22882,10193,13677.2,0
GTA5-112692,30/09/2024,20,7,3,2,11,2,1,Autumn,511,5201.98,10.18,32.1,18580,7359,12955.11,0
GTA5-112682,30/09/2024,21,7,1,2,9,2,1,Autumn,133,1034.74,7.78,48.1,2521,1711,1946,0
GTA5-112770,30/09/2024,21,7,2,2,10,2,1,Autumn,111,850.26,7.66,48.9,3478,2264,3043.11,0
GTA5-112717,30/09/2024,22,5,2,2,8,4,1,Autumn,827,4962,6,60,28378,9950,9599.27,0
GTA5-112744,30/09/2024,23,6,1,2,11,2,1,Autumn,429,2728.44,6.36,57.6,9388,5753,6853.63,0
GTA5-112715,30/09/2024,24,5,1,2,9,4,1,Autumn,212,2058.52,9.71,35.2,5634,2986,3364.2,0
GTA5-112707,30/09/2024,25,6,2,2,8,2,1,Autumn,95,881.6,9.28,38.1,2223,1594,2238,0
GTA5-112693,30/09/2024,26,7,1,2,9,2,1,Autumn,674,4899.98,7.27,51.5,17699,10831,16636.77,0
GTA5-112685,30/09/2024,27,4,2,2,11,4,1,Autumn,2069,14358.86,6.94,53.7,55870,20292,28633.72,0
GTA5-112706,30/09/2024,28,5,3,2,8,4,1,Autumn,278,2254.58,8.11,45.9,6532,3255,3374.13,0
GTA5-112684,30/09/2024,29,6,1,2,8,2,1,Autumn,3495,30756,8.8,41.3,89346,44385,48366.22,0
GTA5-112701,30/09/2024,30,5,2,2,8,4,1,Autumn,326,2927.48,8.98,40.1,7455,5095,5893.06,0
GTA5-112718,30/09/2024,31,5,1,2,7,4,1,Autumn,495,4969.8,10.04,33,13687,7762,8246.91,0
GTA5-112703,30/09/2024,32,7,4,2,9,2,1,Autumn,929,5583.29,6.01,59.9,22441,14962,18935.08,0
GTA5-112732,30/09/2024,33,6,2,2,9,2,1,Autumn,722,5920.4,8.2,45.3,10841,8782,5676.64,0
GTA5-112708,30/09/2024,34,3,3,2,7,4,1,Autumn,402,2906.46,7.23,51.8,5073,3392,2168.32,0
GTA5-112760,30/09/2024,35,4,2,2,11,4,1,Autumn,1786,14430.88,8.08,46.1,36690,16040,16332.91,0
GTA5-112719,30/09/2024,36,4,2,2,9,4,1,Autumn,751,8118.31,10.81,27.9,24997,15562,14592.73,0
GTA5-112733,30/09/2024,37,5,1,2,11,4,1,Autumn,405,3855.6,9.52,36.5,8108,6428,4959.94,0
GTA5-112709,30/09/2024,38,6,2,2,11,2,1,Autumn,531,5819.76,10.96,26.9,19072,11542,13278.3,0
GTA5-112710,30/09/2024,39,4,1,2,11,4,1,Autumn,1015,8932,8.8,41.3,19684,11399,7334.76,0
